name,CountryCode,Predictive
gacis,Filipino,1
gaco,Filipino,2
gacoscos,Filipino,2
gacula,Filipino,2
gacusan,Filipino,2
gacusana,Filipino,1
gacutan,Filipino,2
gacuya,Filipino,2
gaddam,Indian,2
gadgil,Indian,1
gadhia,Indian,2
gadia,Filipino,2
gadiane,Filipino,2
gadiano,Filipino,2
gadingan,Filipino,2
gadkari,Indian,2
gadong,Filipino,2
gadre,Indian,1
gaela,Filipino,2
gaerlan,Filipino,2
gaetos,Filipino,2
gaffud,Filipino,2
gafoor,Indian,1
gagalang,Filipino,2
gaglani,Indian,2
gagni,Filipino,1
gagtan,Filipino,2
gagui,Filipino,1
gahol,Filipino,2
gaikwad,Indian,2
gaind,Indian,2
gajera,Indian,1
gajes,Filipino,2
gajete,Filipino,2
gajeton,Filipino,2
gajiwala,Indian,1
gajjar,Indian,2
gajo,Filipino,2
gajudo,Filipino,1
gakiya,Japanese,2
gako,Filipino,2
galace,Filipino,2
galacgac,Filipino,2
galagar,Filipino,2
galam,Filipino,2
galamay,Filipino,2
galamgam,Filipino,2
galang,Filipino,2
galanta,Filipino,2
galanza,Filipino,2
galapate,Filipino,1
galapia,Filipino,2
galapin,Filipino,2
galapon,Filipino,2
galarpe,Filipino,2
galasinao,Filipino,2
galbadores,Filipino,2
galedo,Filipino,2
galendez,Filipino,2
galenzoga,Filipino,2
galeon,Filipino,2
galeos,Filipino,2
galicha,Filipino,2
galicinao,Filipino,2
galigo,Filipino,2
galila,Filipino,2
galima,Filipino,1
galimba,Filipino,2
galinato,Filipino,2
galingan,Filipino,2
galiste,Filipino,1
galito,Filipino,1
galiza,Filipino,2
gallang,Filipino,2
gallanosa,Filipino,2
gallarde,Filipino,2
gallarin,Filipino,2
gallemit,Filipino,1
gallenero,Filipino,1
galleposo,Filipino,1
gallero,Filipino,2
galleto,Filipino,2
gallevo,Filipino,2
galliguez,Filipino,2
gallofin,Filipino,2
galolo,Filipino,2
galope,Filipino,2
galsim,Filipino,2
galsote,Filipino,2
galupe,Filipino,2
galura,Filipino,2
galut,Filipino,1
galutera,Filipino,2
galvizo,Filipino,1
galzote,Filipino,2
gamab,Filipino,2
gamad,Filipino,2
gamadia,Indian,2
gamalinda,Filipino,2
gamalo,Filipino,1
gamata,Filipino,2
gamatero,Filipino,2
gamayo,Filipino,2
gamayon,Filipino,2
gamazon,Filipino,1
gambalan,Filipino,2
gamban,Filipino,2
gambe,Filipino,1
gambito,Filipino,2
gameng,Filipino,2
gami,Indian,2
gamido,Filipino,2
gamilla,Filipino,2
gamit,Filipino,2
gammad,Filipino,2
gamoso,Filipino,2
gampon,Filipino,2
gampong,Filipino,2
gamponia,Filipino,2
gamueda,Filipino,2
gamulo,Filipino,2
gamundoy,Filipino,2
gamutan,Filipino,1
ganaban,Filipino,2
ganac,Filipino,2
ganacias,Filipino,1
ganaden,Filipino,1
ganado,Filipino,2
ganal,Filipino,2
ganalon,Filipino,2
ganancial,Filipino,2
ganapathi,Indian,1
ganapathy,Indian,2
ganarial,Filipino,1
ganatra,Indian,1
gancayco,Filipino,1
gancena,Filipino,2
gandeza,Filipino,2
gandhi,Indian,2
ganding,Filipino,2
gandionco,Filipino,2
gandotra,Indian,2
ganeko,Japanese,2
ganesan,Indian,2
ganesh,Indian,2
gangadharan,Indian,2
gangal,Indian,2
gangano,Filipino,2
gangaram,Indian,2
gangopadhyay,Indian,2
ganguli,Indian,2
ganguly,Indian,2
gania,Filipino,1
ganiban,Filipino,2
ganibe,Filipino,1
ganibi,Filipino,2
ganigan,Filipino,2
ganir,Filipino,2
ganiron,Filipino,2
ganitano,Filipino,2
ganju,Indian,2
gannaban,Filipino,2
ganotisi,Filipino,2
ganoy,Filipino,2
gantala,Filipino,2
gantan,Filipino,2
ganti,Indian,1
ganuelas,Filipino,2
ganzagan,Filipino,2
ganzon,Filipino,2
gao,Chinese,2
gaoat,Filipino,2
gaoay,Filipino,1
gaoiran,Filipino,2
gaor,Filipino,1
gapas,Filipino,1
gapasin,Filipino,2
gapero,Filipino,2
gapol,Filipino,2
gappi,Filipino,2
gapultos,Filipino,2
gapusan,Filipino,2
gapuz,Filipino,2
gapuzan,Filipino,2
garabato,Filipino,2
garabiles,Filipino,2
garado,Filipino,2
garalde,Filipino,2
garcellano,Filipino,2
garcera,Filipino,1
garcha,Indian,1
garchitorena,Filipino,2
garciano,Filipino,1
garcines,Filipino,1
gardoce,Filipino,1
garduce,Filipino,2
garfil,Filipino,2
garg,Indian,2
garganera,Filipino,2
gargantiel,Filipino,2
gargarita,Filipino,2
gargaritano,Filipino,2
gariando,Filipino,2
garilao,Filipino,2
garingalao,Filipino,1
garingan,Filipino,2
garingo,Filipino,1
garlejo,Filipino,2
garlitos,Filipino,2
garma,Filipino,1
garong,Filipino,2
garrovillas,Filipino,2
garrovillo,Filipino,2
garudachar,Indian,1
garvida,Filipino,2
gasataya,Filipino,2
gasgonia,Filipino,1
gasmen,Filipino,2
gasmin,Filipino,2
gatal,Filipino,1
gatbonton,Filipino,2
gatchalian,Filipino,2
gatdula,Filipino,1
gateb,Filipino,1
gatela,Filipino,2
gatmaitan,Filipino,2
gatmen,Filipino,2
gatpandan,Filipino,2
gaudinez,Filipino,1
gaur,Indian,1
gaurano,Filipino,1
gautam,Indian,2
gavankar,Indian,2
gavieres,Filipino,2
gaviola,Filipino,1
gawaran,Filipino,2
gawat,Filipino,1
gayagoy,Filipino,2
gayamat,Filipino,1
gayanilo,Filipino,1
gayap,Filipino,2
gayares,Filipino,2
gayatin,Filipino,2
gayeta,Filipino,2
gayotin,Filipino,2
gazmen,Filipino,2
ge,Chinese,1
geaga,Filipino,2
geevarghese,Indian,2
geevarughese,Indian,1
gelacio,Filipino,1
gelera,Filipino,2
gelito,Filipino,2
gellido,Filipino,2
geluz,Filipino,1
gelvezon,Filipino,2
gemeniano,Filipino,2
gemina,Filipino,1
gempesaw,Filipino,1
genato,Filipino,2
gendrano,Filipino,1
geneciran,Filipino,2
generalao,Filipino,2
generao,Filipino,1
geneta,Filipino,1
genetiano,Filipino,2
genido,Filipino,2
genil,Filipino,1
genilo,Filipino,2
geniza,Filipino,2
genka,Japanese,2
genolaga,Filipino,2
genove,Filipino,2
genovia,Filipino,2
genuino,Filipino,2
geolingo,Filipino,1
geonzon,Filipino,2
georgekutty,Indian,1
geotina,Filipino,1
gepalaga,Filipino,2
gepuela,Filipino,2
gequillana,Filipino,2
geraldez,Filipino,1
germono,Filipino,2
gernale,Filipino,2
gerochi,Filipino,2
gerodias,Filipino,2
gerona,Filipino,1
geronca,Filipino,2
geronilla,Filipino,1
gerozaga,Filipino,2
gervacio,Filipino,1
gervado,Filipino,1
gesite,Filipino,1
geslani,Filipino,2
gestiada,Filipino,1
gestopa,Filipino,2
get,Chinese,2
getubig,Filipino,2
gevarghese,Indian,1
gew,Chinese,2
ghadiali,Indian,2
ghadialy,Indian,1
ghag,Indian,1
ghandhi,Indian,2
ghanekar,Indian,2
ghang,Korean,1
ghaswala,Indian,2
ghatak,Indian,1
ghatala,Indian,1
ghatalia,Indian,2
ghate,Indian,2
gheewala,Indian,2
ghelani,Indian,1
ghevarghese,Indian,1
ghim,Korean,1
ghiya,Indian,1
ghong,Korean,1
ghorai,Indian,1
ghori,Indian,2
ghosal,Indian,1
ghosh,Indian,1
ghouse,Indian,2
ghumman,Indian,1
gianan,Filipino,2
giang,Vietnamese,1
giap,Vietnamese,2
giau,Vietnamese,1
gibo,Japanese,1
gibu,Japanese,2
gica,Filipino,2
gidda,Indian,1
gieng,Vietnamese,1
gildore,Filipino,2
gillego,Filipino,2
gim,Chinese,1
gimena,Filipino,2
gimotea,Filipino,2
gin,Chinese,2
ginete,Filipino,2
gingco,Filipino,2
ginoza,Japanese,1
gioi,Vietnamese,1
gip,Vietnamese,1
gir,Indian,2
girdharlal,Indian,1
git,Chinese,1
gitana,Filipino,2
giu,Chinese,1
glindro,Filipino,1
gloriani,Filipino,2
gobenciong,Filipino,2
gobuyan,Filipino,2
goce,Filipino,1
gocho,Japanese,1
goco,Filipino,2
godbole,Indian,2
godiwala,Indian,2
godse,Indian,1
goduco,Filipino,2
goel,Indian,2
goenka,Indian,1
goey,Chinese,2
gogineni,Indian,2
gohel,Indian,2
gohil,Indian,2
goingco,Filipino,2
gok,Chinese,2
gokhale,Indian,1
gokita,Japanese,1
goleco,Filipino,2
goleta,Filipino,1
golez,Filipino,2
golikeri,Indian,2
golingo,Filipino,2
gollakota,Indian,2
gollapudi,Indian,1
goloyugo,Filipino,1
goltiao,Filipino,2
golveo,Filipino,2
golwala,Indian,2
gom,Chinese,2
gombio,Filipino,2
gomi,Japanese,1
gon,Chinese,1
gondhalekar,Indian,1
gondo,Japanese,2
gong,Chinese,2
gonong,Filipino,2
gonora,Filipino,1
gontang,Filipino,1
gonzaga,Filipino,1
goo,Chinese,1
gooey,Chinese,1
goon,Chinese,1
goong,Chinese,2
gopal,Indian,2
gopalakrishn,Indian,2
gopalan,Indian,1
gopalaswamy,Indian,1
gopaldas,Indian,1
gopalji,Indian,1
gopaul,Indian,1
gopez,Filipino,2
gopinath,Indian,2
gopinathan,Indian,2
goradia,Indian,1
gorawara,Indian,1
goraya,Indian,1
gordhanbhai,Indian,1
gordoncillo,Filipino,1
gorgod,Filipino,1
gorgonio,Filipino,1
gorospe,Filipino,2
goroza,Filipino,2
gorrez,Filipino,1
gorriceta,Filipino,1
gorsi,Indian,2
gosai,Indian,2
gosal,Indian,2
gosalia,Indian,2
goseco,Filipino,2
goshi,Japanese,2
goshima,Japanese,2
gosiengfiao,Filipino,2
gosioco,Filipino,2
goswami,Indian,1
got,Chinese,1
gotengco,Filipino,1
gotico,Filipino,2
gotidoc,Filipino,1
gotingco,Filipino,2
goto,Japanese,2
gotoh,Japanese,2
gotuaco,Filipino,2
govani,Indian,2
govil,Indian,1
govind,Indian,2
govindan,Indian,2
govindarajan,Indian,2
govindarajul,Indian,2
govindaswamy,Indian,1
govindbhai,Indian,2
govindji,Indian,1
gowda,Indian,1
goya,Japanese,2
goyal,Indian,2
gozar,Filipino,2
goze,Filipino,1
gozon,Filipino,1
gozos,Filipino,1
gozum,Filipino,1
gozun,Filipino,2
gracilla,Filipino,2
grafil,Filipino,2
gragasin,Filipino,2
grajo,Filipino,2
gramaje,Filipino,2
gramonte,Filipino,2
grandea,Filipino,2
grandhi,Indian,2
gravador,Filipino,2
graycochea,Filipino,2
grepo,Filipino,1
grewal,Indian,1
grewall,Indian,2
griarte,Filipino,2
grijaldo,Filipino,2
gromio,Filipino,2
grospe,Filipino,2
groyon,Filipino,2
gruspe,Filipino,2
gu,Chinese,2
guadiz,Filipino,2
gualberto,Filipino,1
guan,Chinese,2
guanco,Filipino,2
guang,Chinese,1
guanga,Filipino,2
guansing,Filipino,1
guanzon,Filipino,2
guarnes,Filipino,2
guazon,Filipino,1
gubac,Filipino,2
gubatan,Filipino,2
gubaton,Filipino,2
guce,Filipino,2
gudoy,Filipino,2
gueco,Filipino,2
guen,Chinese,1
guerpo,Filipino,2
guerzon,Filipino,2
guey,Chinese,1
gugol,Filipino,2
guh,Chinese,2
guhit,Filipino,2
guiab,Filipino,2
guiam,Filipino,2
guianan,Filipino,2
guiang,Filipino,2
guiao,Filipino,2
guico,Filipino,2
guieb,Filipino,2
guilaran,Filipino,2
guilas,Filipino,2
guillergan,Filipino,2
guingab,Filipino,2
guingon,Filipino,2
guingona,Filipino,1
guinoo,Filipino,2
guintivano,Filipino,2
guinto,Filipino,1
guintu,Filipino,2
guira,Filipino,1
guiriba,Filipino,2
guirnalda,Filipino,2
guirnela,Filipino,1
guitang,Filipino,2
guittap,Filipino,2
guiyab,Filipino,1
gujar,Indian,2
gujarathi,Indian,1
gulabbhai,Indian,1
gulapa,Filipino,2
gulinao,Filipino,1
gulmatico,Filipino,2
guloy,Filipino,2
gultiano,Filipino,2
gumabay,Filipino,2
gumahad,Filipino,2
gumangan,Filipino,2
gumapac,Filipino,2
gumapas,Filipino,2
gumarang,Filipino,2
gumatay,Filipino,1
gumawid,Filipino,1
gumayagay,Filipino,2
gumba,Filipino,2
gumban,Filipino,2
gumboc,Filipino,2
gumera,Filipino,2
gumila,Filipino,2
gumiran,Filipino,1
gumpal,Filipino,2
gumtang,Filipino,2
gunabe,Filipino,2
gundayao,Filipino,2
gundran,Filipino,2
gung,Chinese,2
gungab,Filipino,2
gungon,Filipino,2
gunji,Japanese,1
guntang,Filipino,2
guo,Chinese,2
gupta,Indian,2
gupte,Indian,2
guram,Indian,2
gurango,Filipino,2
gurat,Filipino,2
guray,Filipino,1
guraya,Indian,1
gurion,Filipino,1
gurjar,Indian,2
gurtiza,Filipino,2
guruswamy,Indian,1
gushi,Japanese,1
gushiken,Japanese,2
gustilo,Filipino,2
gusukuma,Japanese,2
gutang,Filipino,1
guting,Filipino,2
gutlay,Filipino,1
guu,Chinese,1
guyos,Filipino,1
guzon,Filipino,1
gwak,Korean,2
gwon,Chinese,1
gwong,Chinese,2
gyani,Indian,2
gyatso,Chinese,2
habacon,Filipino,2
habal,Filipino,1
habana,Filipino,2
habaradas,Filipino,1
habibulla,Indian,2
habitan,Filipino,1
haboc,Filipino,2
habon,Filipino,2
habu,Japanese,2
hachero,Filipino,2
hachisuka,Japanese,2
hachiya,Japanese,2
hadap,Filipino,2
hadloc,Filipino,1
haduca,Filipino,1
haeng,Korean,1
hafalla,Filipino,2
hagihara,Japanese,2
hagino,Japanese,2
hagio,Japanese,2
hagiwara,Japanese,2
haguisan,Filipino,2
hah,Korean,1
haidermota,Indian,2
hajari,Indian,2
hajela,Indian,1
hajime,Japanese,2
hakomori,Japanese,2
hakozaki,Japanese,1
halago,Filipino,1
halasan,Filipino,2
haldar,Indian,2
halili,Filipino,2
hallare,Filipino,2
hallera,Filipino,1
halog,Filipino,2
hama,Japanese,1
hamabata,Japanese,2
hamabe,Japanese,1
hamachi,Japanese,2
hamada,Japanese,2
hamaguchi,Japanese,2
hamai,Japanese,2
hamaji,Japanese,2
hamakawa,Japanese,2
hamamoto,Japanese,2
hamamura,Japanese,2
hamanaka,Japanese,2
hamane,Japanese,2
hamano,Japanese,2
hamao,Japanese,2
hamaoka,Japanese,2
hamasaki,Japanese,2
hamashima,Japanese,2
hamaya,Japanese,1
hamidani,Indian,2
hamirani,Indian,1
han,Korean,1
hanabusa,Japanese,2
hanada,Japanese,2
hanafusa,Japanese,2
hanagata,Japanese,2
hanai,Japanese,2
hanamoto,Japanese,2
hanamura,Japanese,2
hanano,Japanese,2
hanaoka,Japanese,2
hanashiro,Japanese,2
hanawa,Japanese,1
hanazawa,Japanese,2
handog,Filipino,2
haneda,Japanese,2
haneishi,Japanese,2
hangad,Filipino,2
hanh,Vietnamese,2
hansalia,Indian,1
hansotia,Indian,1
hansra,Indian,2
hanumanthapp,Indian,1
hanyu,Japanese,2
hanzawa,Japanese,2
hao,Chinese,1
haong,Vietnamese,1
hapin,Filipino,2
hapitan,Filipino,1
haqqi,Indian,1
har,Chinese,1
hara,Japanese,1
harada,Japanese,2
haraguchi,Japanese,2
harai,Japanese,1
harakawa,Japanese,2
harano,Japanese,2
harashima,Japanese,1
harayama,Japanese,1
hardikar,Indian,2
haresco,Filipino,2
haribhai,Indian,1
hariharan,Indian,2
harilal,Indian,2
harima,Japanese,2
harimoto,Japanese,2
haruki,Japanese,2
haruna,Japanese,1
haruta,Japanese,2
haruyama,Japanese,2
hasagawa,Japanese,1
hasanali,Indian,1
hasebe,Japanese,2
hasegawa,Japanese,2
hashi,Japanese,2
hashiba,Japanese,2
hashida,Japanese,1
hashigami,Japanese,1
hashiguchi,Japanese,2
hashimi,Indian,1
hashimoto,Japanese,2
hashimura,Japanese,2
hashizume,Japanese,2
hashmi,Indian,1
hashmy,Indian,1
hasija,Indian,2
hasnain,Indian,1
hasni,Indian,2
hassanali,Indian,1
hasumi,Japanese,1
hasunuma,Japanese,1
hata,Japanese,2
hatada,Japanese,2
hatae,Japanese,2
hatakeyama,Japanese,2
hatanaka,Japanese,2
hatano,Japanese,2
hatashita,Japanese,2
hatayama,Japanese,2
hatia,Indian,2
hatol,Filipino,2
hatori,Japanese,2
hatsushi,Japanese,2
hattori,Japanese,2
haung,Chinese,2
hautea,Filipino,1
hayag,Filipino,2
hayakawa,Japanese,2
hayama,Japanese,2
hayami,Japanese,2
hayano,Japanese,2
hayasaka,Japanese,2
hayasaki,Japanese,1
hayase,Japanese,2
hayashi,Japanese,2
hayashida,Japanese,2
hayasi,Japanese,2
hayata,Japanese,2
hayath,Indian,1
hazama,Japanese,2
hazari,Indian,1
hazarika,Indian,2
hazra,Indian,2
he,Chinese,2
hebbar,Indian,1
hebreo,Filipino,2
hechanova,Filipino,2
hee,Chinese,1
hegde,Indian,2
hemani,Indian,2
hembrador,Filipino,2
hembrom,Indian,1
hemnani,Indian,1
henmi,Japanese,2
heo,Korean,2
heong,Chinese,2
hep,Chinese,1
heraldo,Filipino,1
heramia,Filipino,2
herana,Filipino,2
herico,Filipino,2
hermano,Filipino,2
hermogenes,Filipino,2
hermogeno,Filipino,2
hermogino,Filipino,1
hermosura,Filipino,2
hernaez,Filipino,2
herradura,Filipino,2
herras,Filipino,2
hertez,Filipino,2
heruela,Filipino,1
heshiki,Japanese,2
heung,Chinese,2
hew,Chinese,1
hg,Chinese,1
hgo,Vietnamese,2
hguyen,Vietnamese,2
hibi,Japanese,2
hibino,Japanese,2
hibionada,Filipino,1
hicarte,Filipino,2
hicban,Filipino,2
hida,Japanese,1
hidai,Japanese,1
hidaka,Japanese,2
hidano,Japanese,2
hideo,Japanese,1
hideshima,Japanese,2
hidrosollo,Filipino,1
hieda,Japanese,2
hieu,Vietnamese,1
higa,Japanese,2
higaki,Japanese,2
higashi,Japanese,2
higashida,Japanese,2
higashijima,Japanese,1
higashikawa,Japanese,2
higashimura,Japanese,2
higashino,Japanese,2
higashionna,Japanese,2
higashitani,Japanese,1
higashiyama,Japanese,2
higo,Japanese,1
higuchi,Japanese,2
higuma,Japanese,2
higurashi,Japanese,2
hijikata,Japanese,2
hiki,Japanese,1
hikichi,Japanese,2
hikida,Japanese,2
hikita,Japanese,2
hikosaka,Japanese,1
hilado,Filipino,2
hilao,Filipino,2
hilo,Filipino,2
hilvano,Filipino,2
him,Chinese,1
himatay,Filipino,1
himatlal,Indian,1
himeno,Japanese,2
hinahon,Filipino,2
hinajon,Filipino,2
hinata,Japanese,1
hinaut,Filipino,2
hing,Chinese,2
hingada,Filipino,2
hinh,Vietnamese,1
hinlo,Filipino,2
hino,Japanese,1
hinolan,Filipino,2
hioki,Japanese,2
hip,Chinese,2
hipol,Filipino,2
hipona,Filipino,2
hiquiana,Filipino,1
hirabayashi,Japanese,2
hiraga,Japanese,2
hirahara,Japanese,2
hirai,Japanese,2
hiraide,Japanese,2
hiraishi,Japanese,2
hiraiwa,Japanese,2
hirakata,Japanese,2
hirakawa,Japanese,2
hiraki,Japanese,2
hirako,Japanese,1
hiralal,Indian,1
hirama,Japanese,1
hiramatsu,Japanese,2
hiramine,Japanese,2
hiramitsu,Japanese,1
hiramoto,Japanese,2
hirang,Filipino,1
hirano,Japanese,2
hiranuma,Japanese,2
hirao,Japanese,2
hiraoka,Japanese,2
hirasa,Japanese,2
hirasawa,Japanese,2
hirase,Japanese,2
hirashima,Japanese,2
hirata,Japanese,2
hiratani,Japanese,2
hirato,Japanese,1
hiratsuka,Japanese,2
hirayama,Japanese,2
hiremath,Indian,2
hirji,Indian,1
hirobe,Japanese,1
hiroe,Japanese,2
hirohashi,Japanese,1
hirohata,Japanese,2
hiroi,Japanese,2
hirokawa,Japanese,2
hiroki,Japanese,2
hiromoto,Japanese,2
hironaka,Japanese,2
hirono,Japanese,2
hiroo,Japanese,1
hirooka,Japanese,2
hirosawa,Japanese,2
hirose,Japanese,2
hiroshi,Japanese,1
hiroshige,Japanese,2
hiroshima,Japanese,2
hirota,Japanese,2
hirotsu,Japanese,2
hirpara,Indian,2
hiruta,Japanese,1
hisada,Japanese,2
hisamatsu,Japanese,1
hisamoto,Japanese,1
hisanaga,Japanese,2
hisano,Japanese,2
hisao,Japanese,1
hisatomi,Japanese,2
hisatsune,Japanese,2
hisayama,Japanese,1
hishida,Japanese,2
hishikawa,Japanese,2
hishinuma,Japanese,2
hishiyama,Japanese,2
hitomi,Japanese,2
hiu,Chinese,1
hiura,Japanese,2
hiwale,Indian,2
hiwatashi,Japanese,2
hiyama,Japanese,2
hiyane,Japanese,2
hiyao,Filipino,2
hiyoshi,Japanese,2
hizon,Filipino,2
ho,Chinese,1
hoa,Vietnamese,2
hoac,Vietnamese,1
hoai,Vietnamese,1
hoang,Vietnamese,2
hoanh,Vietnamese,1
hoashi,Japanese,2
hocson,Filipino,2
hofilena,Filipino,1
hoi,Chinese,1
hojo,Japanese,1
hokama,Japanese,2
hokari,Japanese,2
holanday,Filipino,2
holgado,Filipino,1
holganza,Filipino,2
hollero,Filipino,2
hom,Chinese,2
hombrebueno,Filipino,2
homma,Japanese,1
honculada,Filipino,2
honda,Japanese,2
hongo,Japanese,1
honjo,Japanese,2
honma,Japanese,2
honra,Filipino,1
honrada,Filipino,2
honrado,Filipino,2
hontiveros,Filipino,1
hoo,Chinese,2
hooda,Indian,1
hor,Chinese,1
horario,Filipino,2
horca,Filipino,1
hori,Japanese,2
horiba,Japanese,2
horibata,Japanese,2
horibe,Japanese,2
horie,Japanese,1
horiguchi,Japanese,2
horii,Japanese,2
horiike,Japanese,2
horikawa,Japanese,2
horiki,Japanese,1
horikiri,Japanese,2
horikoshi,Japanese,2
horimoto,Japanese,2
horino,Japanese,2
horinouchi,Japanese,2
horio,Japanese,2
horita,Japanese,2
horiuchi,Japanese,2
hormillosa,Filipino,2
horng,Chinese,1
hornilla,Filipino,1
hortaleza,Filipino,2
hortillosa,Filipino,2
hortinela,Filipino,2
hortizuela,Filipino,2
hosain,Indian,1
hosaka,Japanese,2
hoshi,Japanese,2
hoshida,Japanese,2
hoshika,Japanese,1
hoshikawa,Japanese,2
hoshiko,Japanese,2
hoshina,Japanese,1
hoshino,Japanese,2
hoshiyama,Japanese,2
hoshizaki,Japanese,2
hosobuchi,Japanese,2
hosoda,Japanese,2
hosoe,Japanese,1
hosoi,Japanese,2
hosokawa,Japanese,2
hosoki,Japanese,1
hosomi,Japanese,2
hosono,Japanese,2
hosotani,Japanese,2
hosoya,Japanese,2
hothi,Indian,2
hotta,Japanese,2
hotung,Chinese,1
hou,Chinese,2
houang,Vietnamese,1
houng,Chinese,1
hozumi,Japanese,2
hsa,Chinese,1
hsang,Chinese,1
hse,Chinese,2
hsei,Chinese,2
hsi,Chinese,2
hsia,Chinese,2
hsiad,Chinese,1
hsian,Chinese,2
hsiang,Chinese,2
hsiao,Chinese,2
hsich,Chinese,2
hsie,Chinese,2
hsieh,Chinese,2
hsien,Chinese,2
hsigh,Chinese,1
hsih,Chinese,1
hsin,Chinese,2
hsing,Chinese,2
hsiu,Chinese,2
hsiun,Chinese,1
hsiung,Chinese,2
hsu,Chinese,2
hsuan,Chinese,2
hsue,Chinese,2
hsueh,Chinese,2
hsuen,Chinese,1
hsui,Chinese,2
hsun,Chinese,2
hsung,Chinese,1
hu,Chinese,2
hua,Chinese,1
huai,Chinese,1
huan,Chinese,1
huana,Chinese,2
huang,Chinese,2
hubahib,Filipino,2
hubayan,Filipino,1
hubilla,Filipino,2
huei,Chinese,2
huelar,Filipino,2
hueng,Chinese,2
hufalar,Filipino,2
hufana,Filipino,2
hufano,Filipino,2
huh,Korean,2
hui,Chinese,2
huibonhoa,Vietnamese,2
hulguin,Filipino,1
huliganga,Filipino,2
hullana,Filipino,2
hulog,Filipino,2
hunag,Chinese,2
hundal,Indian,1
hung,Chinese,2
hunjan,Indian,2
huo,Chinese,2
huong,Vietnamese,1
hur,Korean,1
hurh,Korean,2
husain,Indian,1
husaini,Indian,2
husmillo,Filipino,2
hussaini,Indian,1
huu,Vietnamese,2
huyah,Vietnamese,1
huyen,Vietnamese,2
huyenh,Vietnamese,1
huyhn,Vietnamese,2
huyng,Vietnamese,1
huynh,Vietnamese,2
hwa,Chinese,1
hwai,Chinese,1
hwan,Korean,1
hwang,Korean,1
hwangbo,Korean,2
hwangpo,Korean,2
hwe,Chinese,1
hwei,Chinese,2
hwo,Chinese,1
hwong,Chinese,2
hwu,Chinese,2
hwung,Chinese,1
hyeon,Korean,2
hyodo,Japanese,1
hyon,Korean,2
hyong,Korean,2
hyuk,Korean,2
hyun,Korean,2
hyung,Korean,2
i,Chinese,1
ibabao,Filipino,2
ibale,Filipino,2
ibalio,Filipino,2
iban,Filipino,2
ibana,Filipino,2
ibaraki,Japanese,2
ibardolaza,Filipino,2
ibarrola,Filipino,2
ibasan,Filipino,2
ibasco,Filipino,2
